	B_cells	B_cells_std	CD4_T_cells	CD4_T_cells_std	CD8_T_cells	CD8_T_cells_PD1_high	CD8_T_cells_PD1_high_std	CD8_T_cells_PD1_low	CD8_T_cells_PD1_low_std	CD8_T_cells_std	Endothelium	Endothelium_std	Fibroblasts	Fibroblasts_std	Lymphocytes	Lymphocytes_std	Macrophages	Macrophages_M1	Macrophages_M1_std	Macrophages_M2	Macrophages_M2_std	Macrophages_std	Monocytes	Monocytes_std	NK_cells	NK_cells_std	Neutrophils	Neutrophils_std	Non_plasma_B_cells	Non_plasma_B_cells_std	Other	Other_std	Plasma_B_cells	Plasma_B_cells_std	T_cells	T_cells_std	T_helpers	T_helpers_std	Tregs	Tregs_std
TWDN-WUR-117-A1	0.976945432790385	0.15847730938163784	7.300395174582078	0.8535152766194648	11.643362966506606	5.6274141283612655	0.6816881741996049	6.0159488381453405	0.8618335506770489	1.3506578261759823	16.390570247971358	0.941727293308524	3.1311344386016087	0.3234143573886498	20.881003789659893	0.8120841037181421	12.065876507039382	1.718095930712963	1.0763954767098332	10.34778057632642	0.7127346243379024	0.7364017366321602	1.1757896386398736	0.4309466972518636	0.9603002157808223	0.14625537482206996	0.8336481119463555	0.17947946478089855	0.846391670567353	0.16530867727480753	45.52197726614155	1.7253712869951747	0.13055376222303214	0.04045162681952985	18.943758141088686	0.9340542964642278	3.2994251295376325	0.353745544234241	4.000970045044446	0.7885102933717547
TWDN-WUR-117-A2	1.3694982258055428	0.14488700421044096	7.106142532317172	0.9951104126690374	26.270066674279967	19.08480209889381	2.136364151616437	7.185264575386157	1.8015609222634354	1.6080744887971474	1.9476852949399388	0.13701853751249787	3.4439510198351417	0.2649987134651359	35.45974337187438	1.3380764200364208	10.850492951174713	2.3100659164756068	1.709278508086846	8.540427034699107	0.7621055039098376	1.1527628210657126	0.616383975668561	0.1790604640070674	0.7140359394717037	0.1576805269513428	11.530118560372657	0.8022929769531832	0.305668355713872	0.09158235144305785	36.15162482613461	0.9734616046894979	1.063829870091671	0.13903312997165204	33.37620920659714	1.3649366588969754	1.6822786910344674	0.35116088086830755	5.423863841282706	1.0495012484766955
TWDN-WUR-117-A3	3.099623919355712	0.20487862240291502	12.411068424840028	1.053123995405254	15.83215883401243	9.556893952395392	0.7889297798513045	6.275264881617041	0.7097230680874058	1.2678866452778736	12.101259977726198	0.6750977267913176	1.8970401835853326	0.33009874531752753	31.971399646183592	1.12831906785899	15.399654177431838	2.1042064698718854	1.0020161063504642	13.295447707559955	1.0597748236637865	1.050073201433595	0.39381448808229697	0.39671455539734984	0.6285484679754152	0.09681970720580901	0.5226595622884719	0.23388875343476842	0.45367082317406393	0.18007023037577402	37.71417196470228	1.3255706997501426	2.6459530961816475	0.2048614224348359	28.24322725885246	0.9694065168737377	4.931098578658098	0.8793133529805172	7.47996984618193	1.451182843865789
TWDN-WUR-120-A1	0.46731101075199316	0.07337105889938884	0.2898137920352803	0.07836956126373643	0.590575593394235	0.31083462913822346	0.062096721810123025	0.2797409642560116	0.04317097148468701	0.09891818682698275	11.610316433115745	0.5352320755781289	3.600248630644457	0.4923961462186101	3.9920066390971822	0.23659269490775464	16.89945279019793	1.1068677635428879	0.8880461762807623	15.792585026655043	0.9637713542471822	1.1724713065504488	0.4610403701598152	0.462888481211488	2.6443062429156736	0.2297257362139314	3.025044058207805	0.4910642050214213	0.4428868193123183	0.06799207800108037	60.411891078577064	1.7369782151692346	0.0244241914396749	0.011854114169642462	0.8803893854295154	0.12321758192007717	0.0955151532653507	0.03317169939670797	0.1942986387699296	0.06132858374563202
TWDN-WUR-120-A2	0.46612358024568107	0.09349515147218401	1.6191878505878314	0.3434740470894045	1.181494504220975	0.6289155022228836	0.11070136361830693	0.5525790019980914	0.07559615561403245	0.1690754563722556	8.772101380920626	0.6260936328998186	2.101468471404627	0.27551001742422376	8.7537467972566	0.43580450214182914	15.216688448517251	0.8921340782365496	0.8250861211560762	14.324554370280703	1.098887043771137	1.5082210709245873	0.7272905741906285	0.44537612413648386	5.486940862202112	0.4647609145953919	3.4766576725823186	0.6382164227084837	0.453670514791389	0.10236409928386046	60.952046655127944	1.333067684062683	0.012453065454292176	0.011378715504876428	2.800682354808807	0.44228805702706514	0.8177240360855185	0.16523207965618725	0.8014638145023133	0.22458209574286533
TWDN-WUR-120-A3	0.500580044603275	0.1207128495168221	0.8549889733008612	0.13554811284628795	1.6353787364456929	0.8697371845691091	0.10110177900849969	0.7656415518765838	0.11900788784930294	0.17025027017842967	12.752442200045458	0.5535727621718339	5.369533850256471	0.5244193946986859	7.798458468374057	0.31934288913513637	16.176894659379222	1.127289156361559	1.3701329150452652	15.049605503017666	1.088528927275171	1.3514243774962342	0.6580569958688465	0.3383114273895633	4.807510714024229	0.3144634801344088	3.996698040872093	0.7124355090219543	0.4832152603441977	0.11608844356470246	53.24791578520386	1.9300901233552048	0.017364784259077448	0.011983935669250803	2.490367709746554	0.20863506463532655	0.36387402725522416	0.052889271862915734	0.49111494604563694	0.12262886164423525
TWDN-WUR-124-A1	0.45703569976821273	0.0884090860615152	3.750987360961042	0.24242180533305574	2.4887017212244915	1.2293566032338556	0.11706101140079987	1.2593451179906359	0.12240180646866357	0.19891353386756486	24.224708776871378	1.764132195889167	1.2356044383826417	0.3501525927529734	9.026720985609861	0.32056485981723415	8.149793108190941	1.315440210938369	0.5859004959196751	6.834352897252573	0.6721800027095555	0.559874501725636	0.4074561309344986	0.3074048716587383	2.329996203656114	0.21005919091027633	1.047686898895694	0.13640215886513674	0.44432011832932106	0.09037785103525639	55.90802966111499	2.607333118362111	0.012715581438891677	0.00950193738976556	6.239689082185533	0.3301752685317121	3.3917726401695436	0.2487040982514222	0.3592147207914983	0.09228921921075499
TWDN-WUR-124-A2	0.5599052449359756	0.12382529793082996	3.155070054106029	0.2584578297207767	3.057624715062602	1.3511541006219687	0.1279919078070886	1.7064706144406325	0.3021046017906674	0.24563749237266072	36.99158699432991	3.234322616255291	17.5762699843036	1.8138741667705294	7.723485862925802	0.5494223729898331	7.208331924046367	0.9109699896995217	0.5470929102053543	6.297361934346846	0.4692723708399329	0.5316393463393447	1.2667936856438018	0.5762470789511507	0.9508858488211949	0.2566738812369107	1.491874207131071	0.26485502460779203	0.5070874197812775	0.1257576285144294	27.741657341619447	2.319751742352033	0.05281782515469824	0.014141316304577732	6.212694769168631	0.3012583703104791	2.4587409280598176	0.19807808456238615	0.6963291260462116	0.10168152065480203
