Gene	117-A2	117-A3	124-A1	124-A2	117-A1	120-A1	120-A2	120-A3
CDKN2AIP	16.4486100044048	13.453808658367793	17.791831356473892	22.9506590071256	14.425998126824044	12.661297060785214	10.56686937384322	12.87344634449817
CDKN2AIPNL	23.43193524199545	18.608159584736065	32.08443554788561	27.715608232435866	19.801509128297106	23.47814480155767	20.581889995398114	22.98222819293453
CDKN2B	1.4492857227773666	3.181198729499786	8.063916646139848	16.920939557984163	6.095389082624906	5.802524676513508	7.676300774638619	7.309824829631427
CDKN2C	24.26364729732812	38.91779916196131	36.740941411969146	27.34987912065173	40.08810027962277	21.80678593012621	24.43232069414726	20.457065887834176
CDKN2D	7.3744714632443396	5.037756663279148	6.862357745888923	12.168800857440006	6.431357322049678	4.406652402867046	5.093065028247112	5.344318584425935
CDKN3	27.96232779670733	3.6118890021178753	2.1143905051881013	3.0132638414460082	2.4561684008870444	14.087745009548405	5.0258242281612615	7.424934152685786
CDNF	2.6268015080503524	7.213761718167423	5.737460620008164	7.494288378170879	4.121001088221858	2.653345107128727	3.9695429473879584	1.9941373297946567
CDO1	0.0	0.0	0.0	7.3645104347711055	0.0	0.0	0.0	0.0
CDON	14.669987739594786	18.935313469805244	36.622360204548826	33.45145879155808	41.63792168714637	26.753445775499802	17.99529296523473	18.49068181275663
CDPF1	8.4981441623766	7.393619638307067	7.602386467061821	7.9570692170292165	6.867703224730049	6.386985848972456	7.6589412902828435	9.079054242913124
CDR1	4.234058941643197	6.821915140440267	20.685481786312973	35.14869413903185	30.71909236072865	11.890956719159947	38.70307195465997	9.159138577462938
CDR2	92.83019984968342	19.812691191189	46.37123179589366	35.48191938679405	19.418080683562977	37.31162649338994	27.14242515058805	29.947561249864613
CDR2L	47.76422588944267	5.649554384715412	5.136931100213297	23.695680721215464	7.566580894583262	15.029128613580088	20.885536497372073	17.595549377624593
CDRT1	5.014092386300915	1.2358104381123414	0.0	0.0	0.0	0.0	1.4417893771472152	1.0859679920209089
CDRT15	6.845573097554016	2.9907709600249195	1.7061516297096238	2.2334783553754742	2.3608049346288054	1.8681091517933737	2.711386665428311	1.2145531326530077
CDRT15L2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CDRT4	16.45975530314424	15.395481958591828	2.8114934287835824	8.60116319911564	6.949881525561921	2.71786037234272	6.504682312286079	3.8684424142409934
CDS1	5.776901671967907	11.016510710354419	14.557125268372875	11.230307371882512	13.34636951675059	6.664566001095791	12.173851965305627	10.264399774091537
CDS2	32.573663579622725	30.845106817146522	30.299924885969208	39.85326460698296	48.11002734758157	153.23140880610242	171.8038143135582	225.23181033231538
CDSN	2.3830806325079097	2.0245774220971597	0.0	2.670724053546181	0.0	0.0	0.0	0.0
CDT1	51.194192478521224	2.321876998370364	2.674967466670652	8.29601498314851	3.5254533658376466	7.330489049735648	6.324563553281225	5.0492717788750525
CDV3	178.03310061599655	164.50100308864754	95.02816112543205	146.623724341706	184.46591091715084	160.30269029450255	153.14329868409754	158.54657074716062
CDX1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CDX2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CDX4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CDY1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CDY1B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CDY2A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CDY2B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CDYL	38.174527982086786	15.207521155849848	17.624072609579464	23.424350269246286	21.499737134461412	13.86068201872269	13.222396424137116	16.642367972424072
CDYL2	14.463516480169535	10.633338629472583	26.813028157314356	13.634906038749097	12.242611414924324	18.955591045499748	22.30386731931404	16.681844207578894
CEACAM1	7.913993799019242	7.270973284066317	9.520218959948519	9.655754806868822	15.285704993826284	10.503492962604193	13.00883639058786	8.270695714024729
CEACAM16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CEACAM18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CEACAM19	20.03996066860419	3.9000056457191055	2.3474728580159328	5.82287116522572	1.090536725121665	0.0	0.0	0.0
CEACAM20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CEACAM21	5.119087306290443	1.7103099282953067	1.2013320591080832	1.5130412258752153	5.775831368479265	3.697192824658445	3.431283804439264	2.928834206459332
CEACAM3	2.831371319616851	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CEACAM4	5.712624074996987	4.216782225198067	1.45338983556398	3.778311412554857	3.5870657907096497	7.1947256079040125	12.694636044496852	14.153393568713431
CEACAM5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CEACAM6	1.8407245621337915	0.0	0.0	0.0	1.4322759772588214	0.0	1.3322986622172663	0.0
CEACAM7	1.8634874547259792	5.189404919111414	1.2214569192128029	27.557151895328932	0.0	4.146729437935838	1.694391771402585	2.188744591399088
CEACAM8	1.6617680109173831	1.7540068286755957	0.0	1.5764525654482335	0.0	0.0	5.27019723357151	2.0247329468306154
CEBPA	12.349597157458465	27.176897766782414	30.213214859118114	54.156935626598816	32.67727048293547	16.75567576239052	16.19581197728931	12.263509120991118
CEBPB	141.71848089266638	159.13539958338356	37.40448416065757	91.8891108607697	94.36510001666583	250.68725250833717	278.10390568193975	185.57069460958644
CEBPD	181.73042809270592	253.6929307733879	91.27196426302454	195.63263158202722	328.4554642294889	140.4536133226245	250.7260349060171	144.4333569476715
CEBPE	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CEBPG	45.02902742120162	13.270586236850564	22.8429354899993	25.669572869022712	15.3485123908799	13.975790031692512	19.078141029302934	17.332870784478327
CEBPZ	44.311892933615724	38.3473933315413	55.54092772045438	46.359035284740436	30.86306414282368	28.907100875823414	19.624833856718887	26.73274220828605
CEBPZOS	33.28799821229705	40.22204736885521	42.60849542739681	44.0602662074801	36.32234035114518	42.84201705385322	52.01194976314946	40.36795223900226
CECR1	50.512113906297074	53.4185092780385	25.871523993951417	27.17424101462773	49.9988289208487	21.010167543436765	22.65265976766396	27.20883648539194
CECR2	1.239513529190769	0.0	0.0	0.0	1.5733491530352381	0.0	0.0	0.0
CECR5	17.361539500535407	31.27467040800672	42.36972892161753	35.51042596281205	36.50715206485891	21.64954958235952	17.92564057384364	17.94390811792954
CECR6	1.06775930790358	0.0	0.0	0.0	0.0	1.183889098823949	1.1253867016755206	0.0
CEL	1.7357837630510589	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CELA1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CELA2A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CELA2B	0.0	1.967451096918709	0.0	1.4812893169164734	1.3311478885137678	0.0	2.759645580455329	0.0
CELA3A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CELA3B	4.0232399693720335	4.123108690420681	1.6370882234777038	9.647057900789148	1.0400858942454894	1.4969802771589467	2.4300117723820653	1.0106771448673102
CELF1	119.06176630349032	77.70188722275208	72.71339202051432	89.22464299249394	81.36041586115009	76.75022606735513	82.2341709220608	82.75528112930648
CELF2	53.633710789522254	55.228539065978794	7.422939868001822	23.685441113932534	36.71649159438599	19.276966595289398	29.339295277988896	25.167624696039915
CELF3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CELF4	3.643049258477962	2.635592934569335	1.3940036345150588	3.1437017669106537	1.5348384586368498	1.216433832936082	1.8983158238177629	1.1763481278153216
CELF5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CELF6	1.4884302922444952	3.866542645952282	2.3978113380532395	2.992609333823114	3.3696617965130686	1.4066309579252287	2.001483081325424	1.0382328172981004
CELSR1	47.13317611620585	94.0786137234223	92.7023353936187	88.6174615141951	53.16574377054787	30.678447292680932	31.85156339829885	27.22274627834856
CELSR2	20.80321063772363	22.336678951895266	13.33461353784586	20.53140530206505	64.39217299500936	22.87417724143777	31.105306480507355	32.67382986248713
CELSR3	1.508208958035973	0.0	0.0	0.0	0.0	4.71235833960863	4.187789364490219	2.943016380710651
CEMIP	10.220040500743906	7.53585130161014	2.9106279132236814	10.631047699746746	1.6295822961554394	2.307094386625972	3.3554858395488063	2.7771361792942075
CEMP1	2.9947406888700785	2.980650880844048	5.803844060166801	12.617330935020073	7.728509210530355	16.87667761355982	14.943897434503095	20.443415774453864
CEND1	1.0635696281055091	0.0	0.0	1.5751285585493302	0.0	0.0	1.0106131954205535	1.2408732101433029
CENPA	19.954887072065166	1.385308120709374	0.0	0.0	0.0	4.217749775372299	1.2594700946898243	2.2624512520070486
CENPB	100.352789410646	66.63116692410644	77.73602921090698	100.90650746536276	83.42013466766629	88.07473850386404	78.81995991088327	79.30670712296161
CENPBD1	6.57428303208989	6.433819154412707	13.646925182722047	8.254222856988465	6.3539290888916025	10.910873483704686	14.213264052631798	11.516436383411666
CENPC	6.016982014513233	3.9877915537937327	6.1449564287144485	10.259790101140474	4.742612410631437	3.0767880681891624	3.929947972667503	2.9157147426479804
CENPE	38.286789175022676	2.994341041963571	0.0	1.6393428931461491	1.904082732680478	6.536426402661147	2.412187261527292	3.46182427873264
CENPF	86.71641357321512	4.081967507405743	1.7464256543272243	4.753947839741893	6.197964983476631	18.56234455690433	3.09493194364262	7.626994500390447
CENPH	30.145987319915232	3.4130284183109514	3.693961374575121	9.253898600275056	2.614986807056674	9.16139632530259	6.518384792135178	6.906975717364747
CENPI	34.424681577422994	3.0972406311891576	1.5800773732531068	7.1654803610588	1.9512766785910776	9.695941852228	6.007853418541747	6.587813993769053
CENPJ	18.575431751295948	5.184240334284434	3.3006739228800916	6.803554989705218	3.657735295289717	4.221548153692469	2.878128463133366	4.1279399325775765
CENPK	50.96792379139015	5.167110171574156	4.187477807493531	16.147301194895128	2.6541150102526556	12.82754184687098	6.963436551924253	9.521364066012122
CENPL	10.35872712843788	5.106435613157953	3.0832167120299454	5.582811532685598	1.8950980755288755	8.525015513397037	5.4194809680752325	7.591880715662866
CENPM	23.11976411972936	2.1625119502577808	0.0	8.557339581454222	2.059861521553916	8.631662289309503	2.560709050112408	4.7807948512764495
CENPN	20.494696890880853	11.579720719720845	7.980000816080393	14.310518459875446	14.587295940514885	18.56194439330204	10.710910203202562	14.923177684453833
CENPO	25.133316148626772	5.71510343874444	3.3767199855768286	4.649502898571903	5.06387674101934	6.297438127303964	7.579627183281518	6.1271819418694005
CENPP	11.90793808546221	5.9310021954818	4.899265584123745	3.5479786826063755	8.042779439031749	11.142044185666943	11.022834628340707	14.093200830838434
CENPQ	16.171435192341768	5.054824864008318	4.4356922144662665	7.943687651119688	4.5503731247300285	3.1591963630485047	2.040800394592594	3.3721580500777457
CENPT	7.445994045604963	4.525800896284497	9.536774312641246	6.8864464124610345	8.911169557546204	9.153339062929458	10.873064491920905	8.96615290190834
CENPU	16.94359620989699	4.1487811897548035	2.273120159160245	14.398121730083695	4.169873533382211	10.360426217440569	2.3256426696896164	6.535838562051714
CENPV	1.5153709580352588	0.0	10.059351493992569	3.640912849294218	0.0	0.0	0.0	0.0
CENPW	46.35121921452063	8.163774561690648	2.0835237447935184	5.403873516337226	4.079749200061402	6.606084948932232	3.818190366425452	6.305753989637282
CEP104	30.571330742542834	41.42472875025846	37.04767438502531	31.62244372353645	50.982137660903575	27.54905994210159	36.35398382274421	41.685988388462
CEP112	60.04321330383512	37.044413707134034	16.189034222471346	34.24267419672762	24.590150333710184	17.85895222112287	20.010850999090483	16.203855963128472
CEP120	18.47109385911492	12.42683347260248	30.037613606305452	18.094818224244047	13.104940448034684	17.242776495231464	14.03548870906005	17.79269416030613
CEP126	4.640687354700877	3.815751210550929	7.4758876936094145	7.912260174385793	1.789263159636383	4.666968353862918	5.1239373699960815	5.2379910883472816
CEP128	19.21113953057764	16.56854620096836	5.881473960128738	7.595392981324933	6.699648812536392	2.8560031996571875	2.999701740360565	3.6855023866434933
CEP131	18.716084771936835	9.279074176317401	4.5835080764613485	9.326981759709954	10.213936324227834	6.941744084075871	9.417822755973567	6.4447107889989015
CEP135	26.24405755909533	10.273502449352666	8.596088397686419	11.216157679833165	9.541309701016717	6.101078482839518	5.8578214225399865	5.1907195263462915
CEP152	21.862288230565106	6.301711080202524	5.146976922253414	6.748351987559255	3.0317317578382683	8.549556975463325	9.159369605989555	7.457599444170897
CEP162	7.912563166969007	8.935589187485911	8.007929821645792	8.731719375578129	9.834195042105202	5.854742850711029	5.493403180859678	6.889821428632759
CEP164	32.04284933383184	16.46115593002331	11.426084772403405	19.18134174525268	9.43775183550238	12.546168722045119	18.40379842791221	14.70689000083241
CEP170	286.09410347373273	80.32178329927443	44.12160904782134	70.65960675018117	69.3685579628284	64.17818966484407	71.83683326002915	73.42288959358962
CEP170B	36.47262029862932	28.231124912290092	19.91954456603984	35.667143909181476	27.737327906698408	10.253887422182688	23.243130550881148	10.803573607405703
CEP19	3.4958064762256447	3.3458838014001637	1.7533848165308206	5.1878633068195565	4.256694731201835	6.257478933303645	3.632421309716761	5.0402669661762225
CEP192	47.47288222398054	23.97285452420327	20.62430678082336	20.87090189548198	19.404107390316288	13.856985904434216	13.147396679489598	15.10606478822464
CEP250	162.58820973290227	77.14103687709397	23.580647190927447	26.048764402099515	36.11990226523385	56.298807596979216	85.83355277624686	52.58429000043759
CEP290	37.85408170101043	33.3338014096764	22.56496597385541	22.623139117336155	18.173004500565323	24.63041910837039	32.16090760359062	23.96759612786928
CEP295	38.1379339505539	24.71421814071643	15.860562576608537	16.050122028114135	15.25101458928124	17.336048279122558	19.50993100086007	20.18134474683802
CEP295NL	13.815151624818585	4.317818552557919	0.0	4.3772527166195125	0.0	1.2583087307848335	3.8527242275014792	2.5830250237082644
CEP350	55.25923904436264	55.18500788358737	66.587761647023	50.76752142517432	45.196913086851254	51.936199867937795	57.648951320971356	55.5775522622093
CEP41	14.841604052625527	13.487308263499994	4.865980697146472	10.773278382842236	15.257824439663803	12.125159771975136	12.322272170432225	13.39629705835858
CEP44	22.273571051666842	13.884815825899535	13.358610090170718	17.19444805183666	6.500497432643293	12.086049043811435	14.395001374742384	11.557988643874848
CEP55	113.63507019521543	3.0026550207030067	1.006422047709427	2.5610386728564856	1.942630703394692	10.439506167417356	2.0515975875280525	5.019945987614318
CEP57	46.141918290532686	25.85626897783473	33.30487780666649	35.02824488546176	15.992987161890175	21.141424380890207	17.32723950863141	20.73113152919236
CEP57L1	58.582919388615544	24.886934593297173	24.818901514322572	30.252335915176197	15.8179428557203	20.78809433865952	20.072014408851963	27.55331273377079
CEP63	31.53115780844206	33.28824325309438	21.4262105953897	20.566161459793236	36.47275135053971	24.761355459241013	27.750138116538192	28.286430516728192
CEP68	18.520679433921057	18.495035120385054	21.61862604341526	34.46489359432423	22.173081593011574	16.5119824803978	16.262653892994706	17.787128690691237
CEP70	17.054808900465247	38.529943354199006	24.241398173265058	46.34361363644509	23.139684153350945	32.246010077480996	26.512400026033802	31.42164788905636
CEP72	20.62883307602818	10.175796527082213	9.818648737029756	20.873575176587018	7.112044149779918	6.8470660109538635	7.529817427454447	6.291619799655496
CEP76	7.209370585779697	3.265854455917516	5.291540352145375	4.3650334468426095	3.8228736345482055	2.096421542310689	3.5937518731739218	2.5635560715865715
CEP78	8.616322574455491	4.451145470792932	6.243684985401442	9.342379656736512	6.785184390907623	7.260865321382004	4.734475419675597	8.223367266742773
CEP83	11.616219181712966	12.013395921802529	11.222340918784957	11.66269265083427	7.125661720469866	10.19127769793199	13.65397939117989	11.646445527807279
CEP85	1.886954279912556	2.1123603216757703	1.4883848617141937	0.0	0.0	2.4670403671472734	0.0	3.403953273852049
CEP85L	16.860589171290194	10.882020928960168	10.566130810038873	11.857336431248072	9.481889169098876	7.6804442772914925	8.488997789121818	10.21907935128093
CEP89	53.38991374782365	15.04822630597763	10.465099815752037	16.811693828440287	15.057171356761724	9.073909763776063	11.577073978019511	8.636822747077622
CEP95	38.160489018864006	18.446131516233574	23.047727673756448	28.484098221481858	16.234248776704472	10.796983746590733	17.95770482817257	13.123488844783536
CEP97	8.012264701467881	6.765215018864043	5.679543215359143	5.330903049092584	8.535466895526362	8.91735369413327	6.923276141099577	8.474156073358142
CEPT1	10.164884080598274	21.1804136498545	26.03115534675661	17.392346665213644	25.384466874483362	14.899997742605214	22.808872552764047	23.66443043201046
CER1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CERCAM	149.8992167608681	63.083377940931435	23.113108962151884	34.439016334296696	66.44495627670678	98.10867123819445	84.67469093887412	93.56865522238087
CERK	18.44613690496124	23.264298556741505	17.248352384103622	16.072180387326778	28.085254388240088	14.097382600560437	18.647494887488726	18.27643204928834
CERKL	8.268628220837778	10.388386883872863	6.529828236039454	9.388388391127263	7.905927220251923	7.291885012950393	5.3985262622722505	7.404146379212323
CERS1	8.675004069663744	3.876033953140636	1.8138906446963912	2.5905862619323967	0.0	1.2018754999765004	1.6886556921115543	0.0
CERS2	161.06598346000618	552.5868143826829	493.6528616628901	244.70534028914506	659.995452000326	424.22714833306014	413.34112876630434	386.8473392320882
CERS3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CERS4	14.764984363262894	84.93462102576429	64.98987319332215	67.45466966419622	81.04248722850981	53.47815853399438	50.901468740953945	61.27724869766154
CERS5	47.08373125575739	23.47078166662025	20.577648798328656	23.979235496422987	31.75861165497359	20.036253814440343	20.09550613859971	21.23868447687385
CERS6	29.449826487742854	24.241011802404213	21.606772783554874	23.505539180840863	25.890637919938463	27.07297323602849	23.58885292137361	30.407194099916328
CES1	0.0	41.886945823351795	17.817156306734162	78.09560698799321	3.6775699164368434	8.535549343842135	7.217744013243807	2.7865820168223787
CES2	30.38563108714573	137.72804505074348	477.786344506282	315.8869731441414	190.20393515506697	175.93518304689746	169.7636572808696	88.94129924640198
CES3	2.7572040293249094	5.0992954492806515	19.684804490546	55.38330965036179	1.7317830806330647	30.712810548052374	27.2241817754142	16.95190391042109
CES4A	0.0	13.62123146164247	6.140998860918808	18.633214006721822	20.77675766383286	219.2080778474696	125.410172494453	148.4436422739564
CES5A	0.0	0.0	0.0	0.0	0.0	0.0	2.1615359468985407	1.8707677826047653
CETN1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CETN2	32.54506609247193	64.32014056803276	60.178686784375934	46.70393908190479	101.64782709142393	66.27026844118858	57.75471098834043	68.75729490085993
CETN3	28.549550459621052	19.004513892326774	39.80130387885782	28.128172824903345	29.573510232545885	20.855097795745348	21.38129989350705	19.062520231904887
CETP	6.915006612912331	6.176813368110013	11.402008015531615	11.779792470157824	6.3749891422955605	1.849799443857384	3.317239441675444	2.4220695133090917
CFAP126	0.0	0.0	0.0	2.19388953840597	1.0401497965011908	0.0	1.959084403149848	0.0
CFAP20	21.10304046137131	21.74798647985972	51.8267361666725	36.877685438233534	34.141910183609255	47.82308842830264	28.978916378587165	42.98908590577424
CFAP221	13.700097793092024	20.211718046073667	3.6608122682247792	4.9134841015598845	14.350812862841082	21.17301380379941	19.319756156684907	15.192518328904045
CFAP36	70.66429694005541	56.65398127566184	89.17575766790537	67.15656092002365	74.61959269519019	60.91825811102075	59.961126281471564	57.168868000127155
CFAP43	2.60628174664182	0.0	5.9448420333814616	2.42005114127676	2.8087942543129927	2.279973044427547	3.006510495825351	2.0164415473155892
CFAP44	4.133638587692508	3.876361875531582	2.988318530069214	6.732964702801733	4.694668678253942	2.289673249463999	3.5870360778607315	2.9370303430863127
CFAP45	1.8157729731660028	0.0	0.0	0.0	1.1103357740131177	0.0	0.0	0.0
CFAP46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CFAP47	1.0511167682578848	2.9950525512712884	0.0	0.0	0.0	1.626557062663078	1.5181085780503834	2.236335127014188
CFAP52	0.0	0.0	0.0	1.4612730614742335	1.000683763380068	1.4924247638960275	0.0	1.1776779271673272
CFAP53	3.512021099901609	1.3435993347794717	2.480483592561761	3.256374754007341	5.066383839518021	1.7241017045742022	1.7203723052713262	2.0793983202459407
CFAP54	25.08064929019373	13.26571999454514	5.824913551602068	19.361209598507163	6.562702018418128	6.832687434025153	14.524583491839213	6.782919444995412
CFAP57	1.2480335227974386	1.2727828484814994	7.069547964584683	1.909792526785261	2.4111407414447186	0.0	0.0	0.0
CFAP58	4.4580473345679605	0.0	0.0	1.1300752624442496	0.0	0.0	0.0	0.0
CFAP61	0.0	0.0	0.0	0.0	1.3507369119914825	1.5904489669495814	0.0	1.105273898347003
CFAP69	2.577046354402922	4.9028521920223564	8.434206456685459	7.389747421233411	5.559753985111043	3.0919225096999807	4.011589469574004	3.1537385947171805
CFAP70	1.1487609866864332	1.9224229370514647	4.761202979873357	2.99403643133552	0.0	4.571531875437518	4.266252427850171	4.156442588680637
CFAP74	6.700286930404777	3.888793482484529	2.801460488079792	7.247462666100446	2.6324412821864462	2.0246985048849964	7.243994081889152	3.9217815165594248
CFAP97	60.637641263473576	38.241946644015655	81.46102812485141	58.21577175887806	36.784161953098476	43.68033439344247	41.74216234244968	45.0910946960849
CFAP99	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CFB	102.9367534993555	207.84364754750996	67.24924041838183	80.25488536895415	137.04756584543048	131.97898031229704	54.80291239516104	71.52843487261345
CFC1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CFC1B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CFD	20.279024398984976	78.53999755272268	56.41965359753597	816.4513809395584	57.89914999620793	83.84964604397987	135.51960252494513	235.9243991468936
CFDP1	61.54698795557432	87.27682040716715	183.6712966000929	106.46101961394967	121.52085562430193	88.0404705255408	97.26853181249024	73.05900492599689
CFH	16.021989328376822	21.991002759689326	12.693001466788552	158.90761121408326	13.259888464034828	298.459348660462	223.55891820277844	305.32671694575293
CFHR1	0.0	0.0	0.0	1.248204977210539	0.0	0.0	0.0	0.0
CFHR2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CFHR3	2.1585632979207308	1.8633170214946733	0.0	2.427917864710054	1.560324808285718	0.0	0.0	0.0
CFHR4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CFHR5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CFI	29.484030900837674	634.9885725769408	347.7628890719999	216.26193253922798	293.8610834740106	407.5889237638442	316.0037007948365	406.5803831786457
CFL1	1496.1753728532944	671.8102823665113	605.7872089673256	646.4934211691532	759.7229698722866	1019.0300981152237	827.0199028894439	1024.8396441568186
CFL2	30.22527805643125	20.476365412256285	35.26746236276574	51.14919622920578	31.775213461004785	28.17600197443561	29.74634328913399	22.126294672105452
CFLAR	339.1762532729725	281.3739772600041	273.1574377631603	226.3963715291956	202.26452738485168	214.6980117365244	198.07679341491402	198.82195850762818
CFP	3.858968585005544	1.718132017936172	2.851442584478757	4.884069418520007	3.0328010555836697	1.1468345844320154	0.0	1.2567136642976275
CFTR	3.1001501750056613	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CGA	3.3656179133167154	1.45998801730753	0.0	2.7031167414163004	1.076410066461298	1.0050267666648085	1.9639220331855345	1.59129174578309
CGB	1.3869167897861057	0.0	0.0	0.0	0.0	0.0	1.1465792685327405	0.0
CGB1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CGB2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CGB5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CGB7	1.796684215437932	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CGB8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CGGBP1	67.93570122244341	39.55124301223066	38.96226710030408	64.23442715952919	43.44778693402086	41.72892070735668	42.106047835325306	44.0928722917657
CGN	7.380121685913799	3.081025840496445	9.233212254703226	13.471370972888725	2.208879451774156	16.40120703239819	14.444964634462329	11.912842901842414
CGNL1	12.07267851768759	169.5728750939129	46.7710790073515	61.671432797093026	45.463472826208466	72.50456329277212	63.80931085708236	74.85263786859163
CGREF1	11.499657180717035	19.941690486182946	76.54427875964315	28.46609273834905	18.711411198664585	8.130279526948655	10.931414030494127	5.842995105555644
CGRRF1	4.987140535522746	12.903840544214544	12.33128706158928	13.187341677651405	7.8011170835333585	7.021900029516598	4.055985955767115	9.80613588702358
CH17-140K24.5	7.9263676062623425	7.486140919110433	1.511167084792605	0.0	0.0	5.363729407092117	4.316032837344784	4.8985729464981125
CH17-140K24.8	0.0	0.0	0.0	1.6757379224816569	0.0	0.0	0.0	0.0
CH17-212P11.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CH17-212P11.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CH17-223I5.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CH17-223I5.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CH17-223I5.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CH17-224D4.1	34.016144500385664	109.13720429817407	0.0	0.0	5.1296470726623085	0.0	0.0	0.0
CH17-224D4.2	59.750635681698064	171.47324174384113	0.0	0.0	11.623735109058757	0.0	0.0	0.0
CH17-262H11.1	1.2328959051667066	3.1592216661049686	0.0	0.0	0.0	0.0	0.0	0.0
CH17-270A2.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CH17-5A7.1	15.43510221508523	16.707582340086734	5.785132096323209	6.5652347585948805	9.601864117541824	2.9442449905855	10.230533314917905	3.073098475308978
CH17-60O17.5	9.444386880670132	73.88169246358592	0.0	0.0	6.439302502508537	3.0866778257886685	0.0	0.0
CH17-60O17.7	79.58948392153299	115.53075974757641	0.0	1.9582466311698263	28.514464539033817	0.0	0.0	1.8476978069898602
CH17-8C20.6	0.0	1.3348797104939167	1.072884639223977	2.8772858061978974	0.0	0.0	0.0	1.0490927865352286
CH25H	3.1133556762637884	1.4059554288652434	0.0	9.988166548407412	0.0	0.0	1.314799218429754	0.0
CH507-152C13.1	48.16140118411339	22.30461841268777	57.93742743061385	64.01983191921646	50.88134037283553	18.880436509907348	26.694392435495786	26.215309482976817
CH507-152C13.3	6.568795172140815	1.9387550590887903	0.0	4.054670058663005	3.1818189858039103	0.0	0.0	0.0
CH507-396I9.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CH507-42P11.8	197.55141237324383	17.665136480289362	13.108339497861635	84.79405099030981	19.263462785668107	19.337112105367662	33.36045925962566	18.186038153298988
CH507-9B2.2	0.0	0.0	0.0	0.0	2.093403815571528	0.0	0.0	1.014648548822252
CH507-9B2.3	69.89303072149254	120.08248385119637	202.11256118617047	161.67717592005562	201.61977492557747	113.70273812188421	91.89762699555332	95.50647925525766
CH507-9B2.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CH507-9B2.5	25.18866379597641	19.953298266643586	14.811349377742909	17.54576974503769	16.399342384383967	14.132190482156641	12.970943503150144	17.06687563152605
CH507-9B2.9	5.535125541009654	4.902329215131624	5.762737204496197	5.9184119073275125	3.930201733148917	6.227485718541368	5.7002993395300985	4.787912753140966
CHAC1	5.814219841233706	5.936194257905727	0.0	2.1686237472134207	3.2311749580324034	1.7997567057781194	5.350249513704736	2.4098864484046723
CHAC2	5.11489474004401	2.17303165799274	2.045094424755381	3.4433629344395045	1.7067355264733453	4.992009179578746	3.111049852394277	3.183438740605518
CHAD	2.1951475876903817	1.3287458885338714	4.269151928567673	0.0	0.0	0.0	4.752191574841284	1.2737233821963267
CHADL	3.5077148797509063	3.9368065718153673	0.0	4.525127105458116	2.979148721696859	1.3099876368897434	1.0733545255170749	0.0
