,TWDN-WUR-117-A1,TWDN-WUR-117-A2,TWDN-WUR-120-A1,TWDN-WUR-120-A2,TWDN-WUR-120-A3,TWDN-WUR-124-A1,TWDN-WUR-124-A2
CENPT,14.7537079229519,3.586620470995,15.3919180886096,18.5583948080161,18.3481577038269,9.99402357390281,18.4803327745488
CENPU,6.32301768126511,14.34648188398,21.1638873718382,18.0125596666039,15.5253642109304,5.99641414434168,9.17320865983037
CENPV,2.81023008056227,0,0,0,0,0,1.20523909399231
CENPW,1.40511504028114,14.34648188398,1.64913408092246,4.91251627271015,1.41139674644822,0,0.803492729328208
CEP104,65.3378493730728,17.933102354975,31.8832588978342,53.4918438583994,25.405141436068,47.9713131547335,33.2779905396766
CEP112,434.883104967011,469.847281700345,285.849907359893,173.575574969092,252.640017614231,209.874495051959,520.395457694903
CEP120,56.907159131386,136.29157789781,62.3922393948997,52.9460087169872,55.0444731114806,99.9402357390281,90.1920588670913
CEP126,13.3485928826708,14.34648188398,62.9419507552072,51.8543384341627,63.5128535901699,97.9414310242475,87.9824538614387
CEP128,89.9273625779927,423.22121557741,33.8072486589104,21.2875705150773,46.5760926327913,49.970117869514,71.6447683650985
CEP131,6.32301768126511,0,12.3685056069184,8.18752712118359,1.41139674644822,3.99760942956112,4.08442137408506
CEP135,64.6352918529322,89.665511774875,34.9066713795254,26.2000867877875,28.2279349289644,55.9665320138557,48.4773946694685
CEP152,13.3485928826708,71.7324094199,55.5208473910561,42.0293058887424,50.8102828721359,45.9725084399529,39.2372282821941
CEP162,164.398459712893,121.94509601383,47.2751769864438,45.8501518786281,50.8102828721359,69.9581650173196,110.547208010073
CEP164,34.4253184868878,25.106343296965,57.7196928322861,52.9460087169872,40.9305056469984,27.9832660069279,40.9781291957386
CEP170,148.9421942698,455.500799816365,194.048110188543,181.217266948863,193.361354263406,83.9497980207836,94.6782266058405
CEP170B,18.9690530437953,0,12.6433612870722,12.0083731110693,18.3481577038269,11.9928282886834,19.8864450508731
CEP19,0,0,0,0,0,0,0
CEP192,203.039123320624,322.79584238955,107.19371525996,81.8752712118359,127.02570718034,97.9414310242475,113.225517107833
CEP290,178.449610115704,118.358475542835,197.621234030541,145.737982757068,159.487832348649,99.9402357390281,113.694221199941
CEP295,40.7483361681529,64.55916847791,54.6962803505949,37.1167896160323,38.1077121541019,17.9892424330251,32.9432019024565
CEP295NL,0,0,0,0,0,0,0
CEP350,209.362141001889,272.58315579562,175.083068257934,164.296377565084,287.924936275437,253.848198777131,187.615552298136
CEP41,16.8613804833736,25.106343296965,7.42110336415107,10.9167028282448,9.87977722513754,5.99641414434168,3.41484409964488
CEP44,51.2866989702614,43.03944565194,40.9534963429077,37.1167896160323,38.1077121541019,49.970117869514,41.1120446506266
CEP55,0.702557520140568,147.051439310795,5.22225792292112,0.545835141412239,8.46838047868932,0,1.00436591166026
CEP57,42.8560087285746,139.878198368805,49.19916674752,44.2126464543914,64.9242503366181,57.9653367286363,75.0596124647434
CEP57L1,34.4253184868878,71.7324094199,38.7546509016778,38.2084598988567,33.8735219147573,71.9569697321002,40.7102982859625
CEP63,92.0350351384144,86.07889130388,62.9419507552072,55.1293492826362,83.272408040445,41.9748990103918,63.8776719815925
CEP68,11.2409203222491,3.586620470995,12.0936499267647,9.82503254542031,5.64558698579288,5.99641414434168,7.29839229139789
CEP70,108.193858101647,68.145788948905,160.240861529632,81.3294360704237,121.380120194547,51.9689225842946,95.4817193351687
CEP72,28.1023008056227,10.759861412985,17.0410521695321,27.8375922120242,9.87977722513754,31.980875436489,51.8922387691134
CEP76,0.702557520140568,3.586620470995,1.37427840076872,0.545835141412239,1.41139674644822,0,0.334788637220087
CEP78,14.0511504028114,21.51972282597,17.0410521695321,13.1000433938937,22.5823479431715,29.9820707217084,14.2619959455757
CEP83,80.0915572960247,68.145788948905,104.99486981873,92.7919740400807,93.1521852655825,99.9402357390281,104.119266175447
CEP85,7.02557520140568,3.586620470995,13.1930726473797,13.1000433938937,9.87977722513754,0,5.4235759229654
CEP85L,116.624548343334,358.6620470995,95.9246323736564,120.083731110693,129.848500673236,113.931868742492,73.9213310981951
CEP89,65.3378493730728,60.972548006915,28.5849907359893,25.108416504963,23.9937446896197,35.9784848660501,41.7816219250668
CEP95,106.086185541226,129.11833695582,53.5968576299799,39.3001301816812,64.9242503366181,77.9533838764419,117.51081166425
CEP97,21.7792831243576,28.69296376796,14.8422067283021,14.1917136767182,19.7595544502751,5.99641414434168,6.5618572895137
CEPT1,66.7429644133539,132.704957426815,52.497434909365,61.1335358381708,69.1584405759628,153.907963038103,80.0814420230447
CER1,0,0,0,0,0,0,0
CERCAM,9.13324776182738,0,14.2924953679947,21.8334056564896,23.9937446896197,9.99402357390281,3.68267500942095
CERK,22.4818406444982,17.933102354975,16.2164851290709,21.2875705150773,22.5823479431715,15.9904377182445,8.36971593050216
CERKL,5.62046016112454,25.106343296965,11.818794246611,15.8292191009549,11.2911739715858,1.99880471478056,7.76709638350601
CERS1,0,0,0,0,0,0,0.401746364664104
CERS2,25.994628245201,0,18.4153305703008,31.6584382019099,19.7595544502751,23.9856565773667,14.0611227632436
CERS3,0.702557520140568,7.17324094199,1.09942272061497,4.36668113129791,0,3.99760942956112,4.41921001130514
